Platform,Year_of_Release,GDP,Region,Sales,Critic_Score
DS,2008.0,847701674062.6414,EU,0.59,80.0
X360,2010.0,753290960912.9017,EU,0.54,88.0
XB,2003.0,533581709788.27405,EU,0.44,94.0
PS4,2014.0,827079607752.4867,EU,0.25,81.0
PS3,2011.0,813223433671.1685,EU,0.96,80.0
X360,2006.0,684704773969.6798,EU,0.77,81.0
PS2,2002.0,438750932223.38245,EU,0.2,82.0
XOne,2014.0,827079607752.4867,EU,1.42,82.0
XOne,2016.0,732733680124.9802,EU,0.68,80.0
X360,2010.0,753290960912.9017,EU,0.67,82.0
PC,2001.0,402931315045.37634,EU,0.83,74.0
DS,2009.0,758429859433.3378,EU,0.3,79.0
Wii,2008.0,847701674062.6414,EU,0.67,66.0
DS,2006.0,684704773969.6798,EU,0.03,69.0
PS4,2016.0,732733680124.9802,EU,0.85,90.0
PS3,2012.0,766614252433.1886,EU,1.05,83.0
PSP,2007.0,790101255470.7872,EU,1.02,64.0
PS2,2004.0,615542926151.9761,EU,0.81,77.0
GBA,2003.0,533581709788.27405,EU,0.37,87.0
Wii,2009.0,758429859433.3378,EU,0.46,62.0
XB,2001.0,402931315045.37634,EU,0.61,85.0
PS3,2011.0,813223433671.1685,EU,0.26,90.0
PS2,2002.0,438750932223.38245,EU,0.31,89.0
PS2,2003.0,533581709788.27405,EU,0.21,78.0
PS3,2013.0,799312477804.6195,EU,0.31,84.0
PS,1998.0,430053103276.2301,EU,0.07,81.0
DS,2006.0,684704773969.6798,EU,0.05,84.0
PS4,2015.0,728680641956.5527,EU,0.94,73.0
X360,2011.0,813223433671.1685,EU,0.31,86.0
PS3,2009.0,758429859433.3378,EU,0.6,83.0
PS2,2005.0,642809709250.7335,EU,0.63,84.0
X360,2010.0,753290960912.9017,EU,0.12,89.0
PS4,2015.0,728680641956.5527,EU,0.67,74.0
X360,2006.0,684704773969.6798,EU,0.64,85.0
PC,2010.0,753290960912.9017,EU,0.32,90.0
PS2,2002.0,438750932223.38245,EU,0.71,44.0
DS,2006.0,684704773969.6798,EU,0.04,77.0
GC,2003.0,533581709788.27405,EU,0.33,69.0
X360,2011.0,813223433671.1685,EU,0.49,95.0
Wii,2010.0,753290960912.9017,EU,0.44,64.0
PSP,2005.0,642809709250.7335,EU,0.12,72.0
DS,2006.0,684704773969.6798,EU,0.93,49.0
Wii,2007.0,790101255470.7872,EU,0.52,73.0
PS4,2014.0,827079607752.4867,EU,1.38,71.0
X360,2009.0,758429859433.3378,EU,0.39,83.0
PSP,2010.0,753290960912.9017,EU,0.41,89.0
GBA,2004.0,615542926151.9761,EU,0.77,55.0
PS,1998.0,430053103276.2301,EU,0.46,88.0
PSP,2010.0,753290960912.9017,EU,0.41,82.0
PS2,2003.0,533581709788.27405,EU,0.62,92.0
X360,2007.0,790101255470.7872,EU,0.79,72.0
GC,2002.0,438750932223.38245,EU,0.48,75.0
PS3,2008.0,847701674062.6414,EU,1.0,59.0
PS2,2006.0,684704773969.6798,EU,0.02,72.0
PS2,2005.0,642809709250.7335,EU,1.02,82.0
PS3,2007.0,790101255470.7872,EU,0.91,73.0
GBA,2003.0,533581709788.27405,EU,0.48,78.0
X360,2011.0,813223433671.1685,EU,0.41,86.0
DS,2008.0,847701674062.6414,EU,0.63,48.0
PS2,2003.0,533581709788.27405,EU,0.18,86.0
X360,2005.0,642809709250.7335,EU,0.04,89.0
Wii,2008.0,847701674062.6414,EU,1.08,73.0
DS,2005.0,642809709250.7335,EU,0.04,62.0
PS3,2011.0,813223433671.1685,EU,0.51,89.0
X360,2011.0,813223433671.1685,EU,0.39,70.0
XOne,2013.0,799312477804.6195,EU,0.58,81.0
3DS,2012.0,766614252433.1886,EU,0.45,92.0
PS3,2011.0,813223433671.1685,EU,1.04,64.0
PS4,2014.0,827079607752.4867,EU,0.88,89.0
PS3,2008.0,847701674062.6414,EU,0.66,88.0
PS3,2008.0,847701674062.6414,EU,0.28,76.0
DS,2007.0,790101255470.7872,EU,1.27,71.0
PS,1997.0,416023625690.5554,EU,0.64,87.0
GBA,2002.0,438750932223.38245,EU,0.64,76.0
DS,2009.0,758429859433.3378,EU,0.26,75.0
PS3,2010.0,753290960912.9017,EU,0.88,80.0
PS4,2013.0,799312477804.6195,EU,0.92,80.0
PS2,2002.0,438750932223.38245,EU,0.95,56.0
PS2,2003.0,533581709788.27405,EU,0.58,68.0
PSP,2004.0,615542926151.9761,EU,0.5,81.0
X360,2012.0,766614252433.1886,EU,0.93,85.0
X360,2006.0,684704773969.6798,EU,0.65,88.0
PS2,2003.0,533581709788.27405,EU,1.01,69.0
X360,2012.0,766614252433.1886,EU,0.6,67.0
XB,2005.0,642809709250.7335,EU,0.61,93.0
PS2,2003.0,533581709788.27405,EU,0.2,90.0
PS2,2003.0,533581709788.27405,EU,0.74,80.0
DS,2006.0,684704773969.6798,EU,0.02,71.0
PS3,2008.0,847701674062.6414,EU,0.62,87.0
PS3,2010.0,753290960912.9017,EU,0.89,78.0
X360,2008.0,847701674062.6414,EU,1.26,87.0
PS2,2004.0,615542926151.9761,EU,0.15,77.0
Wii,2008.0,847701674062.6414,EU,0.58,83.0
PS2,2002.0,438750932223.38245,EU,0.4,63.0
X360,2013.0,799312477804.6195,EU,0.54,93.0
PS2,2004.0,615542926151.9761,EU,0.72,79.0
X360,2008.0,847701674062.6414,EU,0.23,72.0
PS4,2015.0,728680641956.5527,EU,0.79,86.0
PS2,2001.0,402931315045.37634,EU,0.96,88.0
PC,2003.0,533581709788.27405,EU,0.8,80.0
3DS,2013.0,799312477804.6195,EU,0.64,57.0
PS2,2004.0,615542926151.9761,EU,0.73,80.0
PS,1996.0,441040911192.845,EU,0.16,92.0
PS3,2008.0,847701674062.6414,EU,0.55,84.0
X360,2009.0,758429859433.3378,EU,0.96,83.0
PS3,2013.0,799312477804.6195,EU,0.75,86.0
PS4,2014.0,827079607752.4867,EU,0.93,79.0
GC,2001.0,402931315045.37634,EU,0.75,90.0
Wii,2008.0,847701674062.6414,EU,0.0,69.0
Wii,2008.0,847701674062.6414,EU,0.83,70.0
PS3,2008.0,847701674062.6414,EU,0.14,85.0
X360,2013.0,799312477804.6195,EU,0.56,74.0
Wii,2008.0,847701674062.6414,EU,0.43,29.0
PS2,2004.0,615542926151.9761,EU,0.72,81.0
PS4,2016.0,732733680124.9802,EU,0.27,88.0
Wii,2009.0,758429859433.3378,EU,0.66,49.0
GC,2002.0,438750932223.38245,EU,0.53,82.0
PS3,2013.0,799312477804.6195,EU,0.03,76.0
PS2,2001.0,402931315045.37634,EU,0.16,78.0
XB,2005.0,642809709250.7335,EU,0.03,86.0
PS2,2004.0,615542926151.9761,EU,0.69,71.0
PS,1999.0,429450453377.072,EU,0.44,74.0
Wii,2008.0,847701674062.6414,EU,0.56,71.0
PS2,2001.0,402931315045.37634,EU,0.71,70.0
PS4,2015.0,728680641956.5527,EU,1.03,73.0
PS,1999.0,429450453377.072,EU,0.42,94.0
PS2,2004.0,615542926151.9761,EU,0.49,84.0
GBA,2004.0,615542926151.9761,EU,0.18,76.0
PS3,2012.0,766614252433.1886,EU,0.89,87.0
PS3,2013.0,799312477804.6195,EU,0.76,82.0
DS,2009.0,758429859433.3378,EU,0.37,80.0
PS2,2005.0,642809709250.7335,EU,0.05,87.0
Wii,2007.0,790101255470.7872,EU,0.82,67.0
3DS,2014.0,827079607752.4867,EU,0.34,80.0
DS,2010.0,753290960912.9017,EU,0.73,70.0
PS3,2011.0,813223433671.1685,EU,0.47,83.0
PC,2012.0,766614252433.1886,EU,0.76,82.0
PS2,2001.0,402931315045.37634,EU,0.07,72.0
PC,2001.0,402931315045.37634,EU,0.0,85.0
PS3,2009.0,758429859433.3378,EU,0.33,89.0
X360,2007.0,790101255470.7872,EU,0.53,96.0
PS2,2003.0,533581709788.27405,EU,0.59,82.0
PS2,2002.0,438750932223.38245,EU,0.44,94.0
PS4,2016.0,732733680124.9802,EU,1.08,68.0
PS2,2004.0,615542926151.9761,EU,0.69,88.0
GBA,2002.0,438750932223.38245,EU,0.59,83.0
X360,2006.0,684704773969.6798,EU,0.0,80.0
PS3,2010.0,753290960912.9017,EU,0.2,89.0
XOne,2015.0,728680641956.5527,EU,0.9,87.0
PS4,2014.0,827079607752.4867,EU,0.86,75.0
Wii,2007.0,790101255470.7872,EU,0.74,90.0
PS2,2003.0,533581709788.27405,EU,0.29,85.0
PS2,2004.0,615542926151.9761,EU,1.01,57.0
PS2,2005.0,642809709250.7335,EU,0.76,47.0
XB,2001.0,402931315045.37634,EU,0.29,87.0
DS,2006.0,684704773969.6798,EU,0.02,75.0
Wii,2011.0,813223433671.1685,EU,0.6,76.0
PS3,2009.0,758429859433.3378,EU,0.44,84.0
PS2,2004.0,615542926151.9761,EU,0.54,75.0
GBA,2001.0,402931315045.37634,EU,0.38,91.0
PS2,2004.0,615542926151.9761,EU,0.67,83.0
XB,2002.0,438750932223.38245,EU,0.46,84.0
PS2,2002.0,438750932223.38245,EU,0.67,71.0
PS2,2004.0,615542926151.9761,EU,0.95,70.0
PS2,2001.0,402931315045.37634,EU,0.87,84.0
XB,2004.0,615542926151.9761,EU,0.45,80.0
PS4,2016.0,732733680124.9802,EU,0.17,82.0
PS3,2010.0,753290960912.9017,EU,0.92,83.0
PS3,2007.0,790101255470.7872,EU,1.06,81.0
X360,2007.0,790101255470.7872,EU,0.53,83.0
WiiU,2013.0,799312477804.6195,EU,0.56,65.0
PS2,2008.0,847701674062.6414,EU,0.66,55.0
PS2,2002.0,438750932223.38245,EU,0.49,83.0
X360,2012.0,766614252433.1886,EU,0.52,55.0
PS3,2012.0,766614252433.1886,EU,0.44,78.0
PS4,2015.0,728680641956.5527,EU,0.78,63.0
PS2,2001.0,402931315045.37634,EU,0.66,92.0
PS4,2013.0,799312477804.6195,EU,0.68,54.0
DS,2010.0,753290960912.9017,EU,0.14,78.0
GBA,2002.0,438750932223.38245,EU,0.7,78.0
X360,2012.0,766614252433.1886,EU,0.88,79.0
PS4,2014.0,827079607752.4867,EU,1.08,61.0
XOne,2014.0,827079607752.4867,EU,0.18,82.0
XB,2004.0,615542926151.9761,EU,0.03,91.0
PS2,2003.0,533581709788.27405,EU,0.21,80.0
PC,2011.0,813223433671.1685,EU,0.98,78.0
X360,2012.0,766614252433.1886,EU,0.5,88.0
Wii,2009.0,758429859433.3378,EU,0.39,89.0
PS2,2004.0,615542926151.9761,EU,0.34,84.0
XB,2003.0,533581709788.27405,EU,0.55,83.0
GBA,2001.0,402931315045.37634,EU,0.39,65.0
DS,2007.0,790101255470.7872,EU,0.4,20.0
PS3,2011.0,813223433671.1685,EU,0.6,95.0
PS2,2006.0,684704773969.6798,EU,0.05,87.0
PC,2010.0,753290960912.9017,EU,0.87,74.0
PS4,2016.0,732733680124.9802,EU,0.76,71.0
PS2,2005.0,642809709250.7335,EU,0.34,82.0
PS3,2013.0,799312477804.6195,EU,0.65,94.0
GBA,2001.0,402931315045.37634,EU,0.66,64.0
GBA,2002.0,438750932223.38245,EU,0.12,53.0
GC,2005.0,642809709250.7335,EU,0.42,96.0
DS,2007.0,790101255470.7872,EU,1.12,63.0
Wii,2009.0,758429859433.3378,EU,0.16,37.0
X360,2008.0,847701674062.6414,EU,0.7,64.0
Wii,2010.0,753290960912.9017,EU,0.6,78.0
PS3,2008.0,847701674062.6414,EU,0.54,82.0
PC,2010.0,753290960912.9017,EU,0.52,90.0
PC,2003.0,533581709788.27405,EU,0.0,79.0
GBA,2002.0,438750932223.38245,EU,0.27,92.0
Wii,2008.0,847701674062.6414,EU,0.4,67.0
PSP,2007.0,790101255470.7872,EU,0.46,73.0
PS2,2003.0,533581709788.27405,EU,0.52,93.0
PS,2000.0,398749333247.69476,EU,0.05,90.0
XB,2005.0,642809709250.7335,EU,0.39,83.0
PS,2001.0,402931315045.37634,EU,0.49,87.0
PS3,2009.0,758429859433.3378,EU,0.42,87.0
PS2,2001.0,402931315045.37634,EU,0.32,84.0
PS2,2003.0,533581709788.27405,EU,0.09,94.0
PS3,2006.0,684704773969.6798,EU,0.58,83.0
PC,2013.0,799312477804.6195,EU,0.66,86.0
PS2,2003.0,533581709788.27405,EU,0.45,71.0
PS4,2015.0,728680641956.5527,EU,0.9,79.0
Wii,2008.0,847701674062.6414,EU,1.02,44.0
PS2,2000.0,398749333247.69476,EU,0.61,93.0
Wii,2008.0,847701674062.6414,EU,0.56,78.0
PS2,2004.0,615542926151.9761,EU,0.63,83.0
X360,2013.0,799312477804.6195,EU,0.5,81.0
PS2,2002.0,438750932223.38245,EU,0.15,83.0
X360,2012.0,766614252433.1886,EU,0.61,79.0
PS2,2005.0,642809709250.7335,EU,0.12,72.0
PS4,2016.0,732733680124.9802,EU,0.45,89.0
Wii,2011.0,813223433671.1685,EU,0.21,77.0
GC,2004.0,615542926151.9761,EU,0.11,71.0
Wii,2008.0,847701674062.6414,EU,0.3,56.0
X360,2006.0,684704773969.6798,EU,0.69,77.0
PS3,2007.0,790101255470.7872,EU,0.72,79.0
Wii,2007.0,790101255470.7872,EU,0.54,68.0
X360,2008.0,847701674062.6414,EU,0.37,72.0
PS2,2002.0,438750932223.38245,EU,0.63,88.0
PS2,2004.0,615542926151.9761,EU,0.88,83.0
XOne,2014.0,827079607752.4867,EU,0.69,82.0
XB,2004.0,615542926151.9761,EU,0.02,92.0
PS3,2013.0,799312477804.6195,EU,0.8,70.0
GC,2001.0,402931315045.37634,EU,0.25,89.0
PS2,2003.0,533581709788.27405,EU,0.34,89.0
PS,1999.0,429450453377.072,EU,0.48,90.0
PS2,2004.0,615542926151.9761,EU,0.09,88.0
X360,2012.0,766614252433.1886,EU,0.62,86.0
X360,2006.0,684704773969.6798,EU,0.95,84.0
X360,2010.0,753290960912.9017,EU,0.46,74.0
GC,2003.0,533581709788.27405,EU,0.11,61.0
PS4,2013.0,799312477804.6195,EU,0.76,83.0
DS,2007.0,790101255470.7872,EU,0.02,80.0
PS2,2004.0,615542926151.9761,EU,0.62,77.0
GC,2005.0,642809709250.7335,EU,0.38,76.0
X360,2011.0,813223433671.1685,EU,0.6,81.0
DS,2006.0,684704773969.6798,EU,0.04,69.0
DS,2007.0,790101255470.7872,EU,0.0,64.0
X360,2010.0,753290960912.9017,EU,0.83,81.0
PS,1999.0,429450453377.072,EU,0.48,86.0
GC,2003.0,533581709788.27405,EU,0.44,72.0
PS2,2004.0,615542926151.9761,EU,0.12,83.0
PC,1996.0,441040911192.845,EU,1.58,94.0
X360,2008.0,847701674062.6414,EU,0.69,85.0
GC,2006.0,684704773969.6798,EU,0.36,96.0
PS3,2007.0,790101255470.7872,EU,1.1,74.0
Wii,2006.0,684704773969.6798,EU,0.37,53.0
3DS,2012.0,766614252433.1886,EU,0.26,75.0
Wii,2008.0,847701674062.6414,EU,0.48,69.0
X360,2008.0,847701674062.6414,EU,0.43,85.0
PS3,2011.0,813223433671.1685,EU,0.69,76.0
GBA,2002.0,438750932223.38245,EU,0.65,76.0
WiiU,2015.0,728680641956.5527,EU,0.53,66.0
PS3,2008.0,847701674062.6414,EU,0.45,84.0
XOne,2013.0,799312477804.6195,EU,0.35,78.0
PS2,2001.0,402931315045.37634,EU,0.6,90.0
X360,2013.0,799312477804.6195,EU,0.5,79.0
XOne,2014.0,827079607752.4867,EU,0.53,78.0
DS,2008.0,847701674062.6414,EU,0.57,72.0
XOne,2014.0,827079607752.4867,EU,0.09,80.0
PS2,2002.0,438750932223.38245,EU,0.53,55.0
GC,2005.0,642809709250.7335,EU,0.11,64.0
DS,2008.0,847701674062.6414,EU,0.02,84.0
PS2,2000.0,398749333247.69476,EU,0.6,79.0
PS2,2006.0,684704773969.6798,EU,0.4,84.0
X360,2012.0,766614252433.1886,EU,0.78,83.0
Wii,2008.0,847701674062.6414,EU,0.54,38.0
DS,2009.0,758429859433.3378,EU,0.43,54.0
DS,2008.0,847701674062.6414,EU,0.59,58.0
Wii,2011.0,813223433671.1685,EU,0.67,73.0
PS2,2002.0,438750932223.38245,EU,0.59,71.0
XB,2003.0,533581709788.27405,EU,0.57,86.0
X360,2010.0,753290960912.9017,EU,0.46,79.0
PS,2001.0,402931315045.37634,EU,0.87,74.0
Wii,2009.0,758429859433.3378,EU,0.48,89.0
PS4,2014.0,827079607752.4867,EU,0.8,79.0
X360,2010.0,753290960912.9017,EU,0.55,74.0
PS3,2010.0,753290960912.9017,EU,0.46,88.0
PS2,2000.0,398749333247.69476,EU,0.44,80.0
PC,2003.0,533581709788.27405,EU,0.87,88.0
Wii,2008.0,847701674062.6414,EU,0.43,69.0
X360,2006.0,684704773969.6798,EU,0.02,90.0
PS2,2005.0,642809709250.7335,EU,0.07,87.0
PSV,2011.0,813223433671.1685,EU,0.66,80.0
Wii,2011.0,813223433671.1685,EU,0.65,64.0
PS3,2012.0,766614252433.1886,EU,0.63,82.0
PS3,2012.0,766614252433.1886,EU,0.52,89.0
GC,2003.0,533581709788.27405,EU,0.15,81.0
PC,2012.0,766614252433.1886,EU,0.69,74.0
Wii,2007.0,790101255470.7872,EU,0.43,75.0
PS2,2002.0,438750932223.38245,EU,0.9,38.0
WiiU,2014.0,827079607752.4867,EU,0.55,83.0
PS3,2009.0,758429859433.3378,EU,0.4,88.0
GC,2002.0,438750932223.38245,EU,0.31,87.0
PS2,2002.0,438750932223.38245,EU,0.05,73.0
Wii,2008.0,847701674062.6414,EU,0.64,76.0
X360,2011.0,813223433671.1685,EU,0.44,90.0
PS2,2007.0,790101255470.7872,EU,0.03,68.0
DS,2007.0,790101255470.7872,EU,0.77,69.0
PC,2011.0,813223433671.1685,EU,1.16,84.0
PS3,2011.0,813223433671.1685,EU,0.47,85.0
GC,2003.0,533581709788.27405,EU,0.32,93.0
PS3,2006.0,684704773969.6798,EU,0.62,80.0
PS2,2000.0,398749333247.69476,EU,0.52,76.0
PS2,2002.0,438750932223.38245,EU,0.78,84.0
PS2,2000.0,398749333247.69476,EU,0.07,91.0
PS3,2010.0,753290960912.9017,EU,0.49,63.0
PS3,2008.0,847701674062.6414,EU,0.2,91.0
GC,2003.0,533581709788.27405,EU,0.38,80.0
XB,2002.0,438750932223.38245,EU,0.43,81.0
PS2,2008.0,847701674062.6414,EU,0.0,67.0
X360,2010.0,753290960912.9017,EU,0.52,79.0
PS3,2010.0,753290960912.9017,EU,0.69,75.0
XOne,2015.0,728680641956.5527,EU,0.47,85.0
PS2,2006.0,684704773969.6798,EU,0.37,57.0
PSP,2007.0,790101255470.7872,EU,0.67,60.0
PS3,2011.0,813223433671.1685,EU,0.57,83.0
DS,2008.0,847701674062.6414,EU,0.35,68.0
X360,2008.0,847701674062.6414,EU,0.51,65.0
PS2,2005.0,642809709250.7335,EU,0.56,82.0
PS2,2004.0,615542926151.9761,EU,0.2,85.0
X360,2011.0,813223433671.1685,EU,0.51,75.0
XB,2004.0,615542926151.9761,EU,0.59,93.0
PSV,2012.0,766614252433.1886,EU,0.43,33.0
X360,2012.0,766614252433.1886,EU,0.4,79.0
X360,2006.0,684704773969.6798,EU,0.03,86.0
PS,1998.0,430053103276.2301,EU,0.19,84.0
DS,2010.0,753290960912.9017,EU,0.29,81.0
PS2,2003.0,533581709788.27405,EU,0.56,76.0
GC,2001.0,402931315045.37634,EU,0.37,87.0
PS3,2008.0,847701674062.6414,EU,0.4,85.0
GC,2005.0,642809709250.7335,EU,0.24,76.0
DS,2008.0,847701674062.6414,EU,0.82,54.0
X360,2008.0,847701674062.6414,EU,0.46,83.0
X360,2011.0,813223433671.1685,EU,0.48,70.0
PS2,2004.0,615542926151.9761,EU,0.47,85.0
PS2,2004.0,615542926151.9761,EU,0.55,73.0
PS2,2003.0,533581709788.27405,EU,0.35,71.0
PS3,2011.0,813223433671.1685,EU,0.45,94.0
DS,2011.0,813223433671.1685,EU,0.32,59.0
PS4,2013.0,799312477804.6195,EU,0.31,85.0
PS2,2007.0,790101255470.7872,EU,1.08,73.0
X360,2013.0,799312477804.6195,EU,0.34,74.0
DS,2007.0,790101255470.7872,EU,0.89,71.0
PS2,2004.0,615542926151.9761,EU,0.32,88.0
PS2,2002.0,438750932223.38245,EU,0.08,91.0
X360,2010.0,753290960912.9017,EU,0.37,61.0
PS,1999.0,429450453377.072,EU,0.54,77.0
X360,2007.0,790101255470.7872,EU,0.38,71.0
X360,2010.0,753290960912.9017,EU,0.39,52.0
Wii,2007.0,790101255470.7872,EU,0.75,65.0
GBA,2004.0,615542926151.9761,EU,0.0,84.0
PC,2011.0,813223433671.1685,EU,1.13,83.0
Wii,2008.0,847701674062.6414,EU,0.33,63.0
PSP,2006.0,684704773969.6798,EU,0.42,64.0
PS3,2008.0,847701674062.6414,EU,0.46,94.0
PS3,2012.0,766614252433.1886,EU,0.56,93.0
PS2,2002.0,438750932223.38245,EU,0.54,59.0
PC,2013.0,799312477804.6195,EU,0.77,64.0
GBA,2004.0,615542926151.9761,EU,0.22,89.0
PS2,2004.0,615542926151.9761,EU,0.08,80.0
PS3,2011.0,813223433671.1685,EU,0.48,89.0
Wii,2008.0,847701674062.6414,EU,0.47,81.0
PS3,2013.0,799312477804.6195,EU,0.37,80.0
Wii,2006.0,684704773969.6798,EU,0.06,76.0
DS,2010.0,753290960912.9017,EU,0.07,77.0
PS3,2010.0,753290960912.9017,EU,0.4,85.0
PS3,2012.0,766614252433.1886,EU,0.62,55.0
X360,2009.0,758429859433.3378,EU,0.43,79.0
X360,2013.0,799312477804.6195,EU,0.39,87.0
PS2,2001.0,402931315045.37634,EU,0.17,91.0
PS2,2004.0,615542926151.9761,EU,0.54,87.0
X360,2009.0,758429859433.3378,EU,0.33,87.0
XB,2002.0,438750932223.38245,EU,0.28,79.0
PSP,2006.0,684704773969.6798,EU,0.5,83.0
X360,2008.0,847701674062.6414,EU,0.39,89.0
Wii,2009.0,758429859433.3378,EU,0.38,72.0
PSP,2004.0,615542926151.9761,EU,0.44,88.0
GBA,2004.0,615542926151.9761,EU,0.52,79.0
PS2,2002.0,438750932223.38245,EU,1.05,86.0
XOne,2014.0,827079607752.4867,EU,0.78,86.0
PS,2001.0,402931315045.37634,EU,0.53,88.0
PS2,2005.0,642809709250.7335,EU,0.18,69.0
X360,2013.0,799312477804.6195,EU,0.3,81.0
PS3,2008.0,847701674062.6414,EU,0.69,85.0
3DS,2014.0,827079607752.4867,EU,0.53,64.0
XB,2003.0,533581709788.27405,EU,0.37,77.0
XOne,2013.0,799312477804.6195,EU,0.43,60.0
XOne,2015.0,728680641956.5527,EU,0.21,86.0
XOne,2015.0,728680641956.5527,EU,0.7,86.0
X360,2011.0,813223433671.1685,EU,0.53,77.0
PS2,2001.0,402931315045.37634,EU,0.53,81.0
DS,2009.0,758429859433.3378,EU,0.02,60.0
PS2,2008.0,847701674062.6414,EU,0.01,77.0
X360,2011.0,813223433671.1685,EU,0.47,89.0
DS,2007.0,790101255470.7872,EU,0.41,81.0
Wii,2010.0,753290960912.9017,EU,0.45,80.0
PS3,2011.0,813223433671.1685,EU,0.59,89.0
XB,2004.0,615542926151.9761,EU,0.33,86.0
PSP,2005.0,642809709250.7335,EU,0.55,65.0
PS3,2010.0,753290960912.9017,EU,0.56,80.0
PS3,2006.0,684704773969.6798,EU,0.7,78.0
XB,2004.0,615542926151.9761,EU,0.45,80.0
X360,2011.0,813223433671.1685,EU,0.57,68.0
GBA,2003.0,533581709788.27405,EU,0.66,75.0
X360,2014.0,827079607752.4867,EU,0.34,83.0
PS2,2008.0,847701674062.6414,EU,0.04,64.0
PS2,2002.0,438750932223.38245,EU,0.52,73.0
PS3,2012.0,766614252433.1886,EU,0.6,76.0
Wii,2009.0,758429859433.3378,EU,0.52,63.0
DS,2009.0,758429859433.3378,EU,0.42,60.0
X360,2008.0,847701674062.6414,EU,0.57,88.0
XOne,2014.0,827079607752.4867,EU,0.5,87.0
PS3,2008.0,847701674062.6414,EU,0.65,82.0
PS2,2004.0,615542926151.9761,EU,0.05,73.0
PC,2013.0,799312477804.6195,EU,0.87,81.0
XOne,2016.0,732733680124.9802,EU,0.44,84.0
PSP,2007.0,790101255470.7872,EU,0.76,79.0
PSP,2008.0,847701674062.6414,EU,0.73,84.0
X360,2007.0,790101255470.7872,EU,0.89,82.0
PS2,2002.0,438750932223.38245,EU,0.21,73.0
X360,2008.0,847701674062.6414,EU,0.34,84.0
PS3,2008.0,847701674062.6414,EU,0.44,81.0
Wii,2010.0,753290960912.9017,EU,0.27,79.0
X360,2011.0,813223433671.1685,EU,0.49,84.0
DS,2008.0,847701674062.6414,EU,0.16,92.0
PS3,2011.0,813223433671.1685,EU,0.28,84.0
XB,2005.0,642809709250.7335,EU,0.43,88.0
XOne,2015.0,728680641956.5527,EU,0.45,74.0
PS3,2010.0,753290960912.9017,EU,0.75,84.0
PSP,2005.0,642809709250.7335,EU,0.03,71.0
GC,2004.0,615542926151.9761,EU,0.22,80.0
PS2,2006.0,684704773969.6798,EU,0.05,74.0
X360,2006.0,684704773969.6798,EU,0.04,79.0
PS2,2003.0,533581709788.27405,EU,0.51,73.0
PS3,2008.0,847701674062.6414,EU,0.35,84.0
PS2,2004.0,615542926151.9761,EU,0.06,90.0
X360,2010.0,753290960912.9017,EU,0.5,83.0
GC,2004.0,615542926151.9761,EU,0.35,92.0
PS2,2004.0,615542926151.9761,EU,0.51,57.0
PS3,2007.0,790101255470.7872,EU,0.49,74.0
X360,2013.0,799312477804.6195,EU,0.34,83.0
DS,2009.0,758429859433.3378,EU,0.56,93.0
X360,2010.0,753290960912.9017,EU,0.31,84.0
PC,2008.0,847701674062.6414,EU,0.13,91.0
PS2,2002.0,438750932223.38245,EU,0.08,93.0
PSV,2012.0,766614252433.1886,EU,0.48,70.0
X360,2010.0,753290960912.9017,EU,0.41,73.0
PSP,2005.0,642809709250.7335,EU,0.37,74.0
PS3,2011.0,813223433671.1685,EU,0.58,81.0
PS3,2010.0,753290960912.9017,EU,0.55,79.0
PS2,2005.0,642809709250.7335,EU,0.45,69.0
XOne,2015.0,728680641956.5527,EU,0.5,91.0
PS2,2002.0,438750932223.38245,EU,0.5,61.0
X360,2009.0,758429859433.3378,EU,0.35,78.0
XB,2004.0,615542926151.9761,EU,0.43,94.0
X360,2009.0,758429859433.3378,EU,0.23,89.0
PS2,2006.0,684704773969.6798,EU,0.04,63.0
WiiU,2015.0,728680641956.5527,EU,0.47,78.0
X360,2012.0,766614252433.1886,EU,0.44,80.0
PS2,2005.0,642809709250.7335,EU,0.02,78.0
X360,2009.0,758429859433.3378,EU,0.41,80.0
XOne,2015.0,728680641956.5527,EU,0.56,78.0
DS,2010.0,753290960912.9017,EU,0.16,68.0
PS3,2008.0,847701674062.6414,EU,0.39,75.0
PS3,2011.0,813223433671.1685,EU,0.56,85.0
GBA,2003.0,533581709788.27405,EU,0.34,49.0
DS,2007.0,790101255470.7872,EU,0.01,67.0
Wii,2009.0,758429859433.3378,EU,0.0,56.0
PS2,2004.0,615542926151.9761,EU,0.49,75.0
XOne,2015.0,728680641956.5527,EU,0.3,74.0
PC,2015.0,728680641956.5527,EU,0.67,84.0
DS,2010.0,753290960912.9017,EU,0.47,79.0
PS3,2014.0,827079607752.4867,EU,0.56,72.0
Wii,2007.0,790101255470.7872,EU,0.47,66.0
XOne,2015.0,728680641956.5527,EU,0.38,77.0
PS2,2004.0,615542926151.9761,EU,0.49,85.0
PS2,2003.0,533581709788.27405,EU,0.49,76.0
Wii,2006.0,684704773969.6798,EU,0.66,67.0
PS2,2001.0,402931315045.37634,EU,0.49,89.0
PS,1997.0,416023625690.5554,EU,0.4,93.0
Wii,2008.0,847701674062.6414,EU,0.14,73.0
X360,2014.0,827079607752.4867,EU,0.47,69.0
PC,2005.0,642809709250.7335,EU,0.05,76.0
PS3,2014.0,827079607752.4867,EU,0.33,91.0
